,property_value,pml,deductible,claim_amount,Cluster,curve,ded%
4758,192000.0,38000.0,2000.0,198960.0,1,Y2,0.05263157894736842
4759,365000.0,73000.0,1000.0,179280.0,1,Y2,0.0136986301369863
4760,230000.0,46000.0,1000.0,197770.0,1,Y2,0.021739130434782608
4761,512000.0,102000.0,1000.0,203020.0,1,Y2,0.00980392156862745
4762,578000.0,116000.0,1000.0,175090.0,1,Y2,0.008620689655172414
4763,407000.0,81000.0,5000.0,203910.0,1,Y2,0.06172839506172839
4764,607000.0,121000.0,2000.0,220720.0,1,Y2,0.01652892561983471
4765,462000.0,92000.0,1000.0,214970.0,1,Y2,0.010869565217391304
4766,352000.0,70000.0,5000.0,215720.0,1,Y2,0.07142857142857142
4767,375000.0,75000.0,5000.0,185280.0,1,Y2,0.06666666666666667
4768,483000.0,97000.0,2000.0,189460.0,1,Y2,0.020618556701030927
4769,601000.0,120000.0,2000.0,182870.0,1,Y2,0.016666666666666666
4770,374000.0,75000.0,500.0,196820.0,1,Y2,0.006666666666666667
4771,421000.0,84000.0,1000.0,199310.0,1,Y2,0.011904761904761904
4772,456000.0,91000.0,5000.0,236620.0,1,Y2,0.054945054945054944
4773,353000.0,71000.0,1000.0,186170.0,1,Y2,0.014084507042253521
4774,333000.0,67000.0,2000.0,217440.0,1,Y2,0.029850746268656716
4775,496000.0,99000.0,5000.0,182630.0,1,Y2,0.050505050505050504
4776,651000.0,130000.0,2000.0,192610.0,1,Y2,0.015384615384615385
4777,225000.0,45000.0,1000.0,164130.0,1,Y2,0.022222222222222223
4778,444000.0,89000.0,500.0,202220.0,1,Y2,0.0056179775280898875
4779,350000.0,70000.0,2000.0,211740.0,1,Y2,0.02857142857142857
4780,591000.0,118000.0,5000.0,210880.0,1,Y2,0.0423728813559322
4781,682000.0,136000.0,1000.0,209900.0,1,Y2,0.007352941176470588
4782,737000.0,147000.0,2000.0,209090.0,1,Y2,0.013605442176870748
4783,516000.0,103000.0,2000.0,199260.0,1,Y2,0.019417475728155338
4784,506000.0,101000.0,1000.0,208100.0,1,Y2,0.009900990099009901
4785,347000.0,69000.0,1000.0,252460.0,1,Y2,0.014492753623188406
4786,272000.0,54000.0,1000.0,171250.0,1,Y2,0.018518518518518517
4787,637000.0,127000.0,500.0,208490.0,1,Y2,0.003937007874015748
4788,371000.0,74000.0,500.0,200180.0,1,Y2,0.006756756756756757
4789,311000.0,62000.0,5000.0,214890.0,1,Y2,0.08064516129032258
4790,743000.0,149000.0,5000.0,203930.0,1,Y2,0.03355704697986577
4791,485000.0,97000.0,500.0,204520.0,1,Y2,0.005154639175257732
4792,827000.0,165000.0,500.0,211070.0,1,Y2,0.0030303030303030303
4793,591000.0,118000.0,2000.0,190230.0,1,Y2,0.01694915254237288
4794,458000.0,92000.0,5000.0,177900.0,1,Y2,0.05434782608695652
4795,267000.0,53000.0,2000.0,203470.0,1,Y2,0.03773584905660377
4796,103000.0,21000.0,500.0,202190.0,1,Y2,0.023809523809523808
4797,397000.0,79000.0,1000.0,180780.0,1,Y2,0.012658227848101266
4798,436000.0,87000.0,500.0,195470.0,1,Y2,0.005747126436781609
4799,884000.0,177000.0,1000.0,195790.0,1,Y2,0.005649717514124294
4800,393000.0,79000.0,5000.0,197240.0,1,Y2,0.06329113924050633
4801,383000.0,77000.0,5000.0,203600.0,1,Y2,0.06493506493506493
4802,334000.0,67000.0,5000.0,194320.0,1,Y2,0.07462686567164178
4803,359000.0,72000.0,1000.0,194600.0,1,Y2,0.013888888888888888
4804,177000.0,35000.0,2000.0,198780.0,1,Y2,0.05714285714285714
4805,559000.0,112000.0,1000.0,183090.0,1,Y2,0.008928571428571428
4806,459000.0,92000.0,500.0,232440.0,1,Y2,0.005434782608695652
4807,422000.0,84000.0,500.0,203070.0,1,Y2,0.005952380952380952
4808,119000.0,24000.0,2000.0,201600.0,1,Y2,0.08333333333333333
4809,498000.0,100000.0,5000.0,220700.0,1,Y2,0.05
4810,373000.0,75000.0,2000.0,186020.0,1,Y2,0.02666666666666667
4811,353000.0,71000.0,5000.0,223650.0,1,Y2,0.07042253521126761
4812,432000.0,86000.0,500.0,206310.0,1,Y2,0.005813953488372093
4813,458000.0,92000.0,2000.0,215630.0,1,Y2,0.021739130434782608
4814,441000.0,88000.0,1000.0,206750.0,1,Y2,0.011363636363636364
4815,525000.0,105000.0,5000.0,200220.0,1,Y2,0.047619047619047616
4816,549000.0,110000.0,1000.0,219280.0,1,Y2,0.00909090909090909
4817,420000.0,84000.0,1000.0,214620.0,1,Y2,0.011904761904761904
4818,656000.0,131000.0,500.0,201630.0,1,Y2,0.003816793893129771
4819,456000.0,91000.0,2000.0,176700.0,1,Y2,0.02197802197802198
4820,646000.0,129000.0,1000.0,221080.0,1,Y2,0.007751937984496124
4821,216000.0,43000.0,500.0,209610.0,1,Y2,0.011627906976744186
4822,334000.0,67000.0,1000.0,187810.0,1,Y2,0.014925373134328358
4823,339000.0,68000.0,1000.0,202980.0,1,Y2,0.014705882352941176
4824,267000.0,53000.0,1000.0,215490.0,1,Y2,0.018867924528301886
4825,291000.0,58000.0,2000.0,224770.0,1,Y2,0.034482758620689655
4826,387000.0,77000.0,5000.0,231320.0,1,Y2,0.06493506493506493
4827,502000.0,100000.0,1000.0,203160.0,1,Y2,0.01
4828,343000.0,69000.0,5000.0,194520.0,1,Y2,0.07246376811594203
4829,334000.0,67000.0,500.0,245600.0,1,Y2,0.007462686567164179
4830,493000.0,99000.0,5000.0,208880.0,1,Y2,0.050505050505050504
4831,669000.0,134000.0,500.0,198280.0,1,Y2,0.0037313432835820895
4832,195000.0,39000.0,5000.0,190710.0,1,Y2,0.1282051282051282
4833,198000.0,40000.0,500.0,202290.0,1,Y2,0.0125
4834,381000.0,76000.0,2000.0,186910.0,1,Y2,0.02631578947368421
4835,415000.0,83000.0,500.0,192060.0,1,Y2,0.006024096385542169
4836,587000.0,117000.0,1000.0,209300.0,1,Y2,0.008547008547008548
4837,506000.0,101000.0,5000.0,204010.0,1,Y2,0.04950495049504951
4838,212000.0,42000.0,5000.0,223730.0,1,Y2,0.11904761904761904
4839,645000.0,129000.0,1000.0,184370.0,1,Y2,0.007751937984496124
4840,528000.0,106000.0,5000.0,174330.0,1,Y2,0.04716981132075472
4841,597000.0,119000.0,5000.0,172160.0,1,Y2,0.04201680672268908
4842,634000.0,127000.0,1000.0,201510.0,1,Y2,0.007874015748031496
4843,572000.0,114000.0,2000.0,211910.0,1,Y2,0.017543859649122806
4844,484000.0,97000.0,2000.0,201510.0,1,Y2,0.020618556701030927
4845,500000.0,100000.0,2000.0,207570.0,1,Y2,0.02
4846,542000.0,108000.0,2000.0,194480.0,1,Y2,0.018518518518518517
4847,638000.0,128000.0,5000.0,178760.0,1,Y2,0.0390625
4848,490000.0,98000.0,5000.0,179590.0,1,Y2,0.05102040816326531
4849,364000.0,73000.0,2000.0,197290.0,1,Y2,0.0273972602739726
4850,226000.0,45000.0,500.0,181860.0,1,Y2,0.011111111111111112
4851,454000.0,91000.0,1000.0,220300.0,1,Y2,0.01098901098901099
4852,531000.0,106000.0,5000.0,207470.0,1,Y2,0.04716981132075472
4853,578000.0,116000.0,1000.0,181930.0,1,Y2,0.008620689655172414
4854,480000.0,96000.0,500.0,190380.0,1,Y2,0.005208333333333333
4855,357000.0,71000.0,500.0,186570.0,1,Y2,0.007042253521126761
4856,588000.0,118000.0,2000.0,186650.0,1,Y2,0.01694915254237288
4857,344000.0,69000.0,1000.0,196130.0,1,Y2,0.014492753623188406
4858,605000.0,121000.0,500.0,211140.0,1,Y2,0.004132231404958678
4859,532000.0,106000.0,500.0,214770.0,1,Y2,0.0047169811320754715
4860,349000.0,70000.0,1000.0,214120.0,1,Y2,0.014285714285714285
4861,503000.0,101000.0,1000.0,205110.0,1,Y2,0.009900990099009901
4862,392000.0,78000.0,1000.0,201770.0,1,Y2,0.01282051282051282
4863,510000.0,102000.0,2000.0,192940.0,1,Y2,0.0196078431372549
4864,639000.0,128000.0,500.0,179140.0,1,Y2,0.00390625
4865,469000.0,94000.0,5000.0,200210.0,1,Y2,0.05319148936170213
4866,449000.0,90000.0,500.0,196030.0,1,Y2,0.005555555555555556
4867,238000.0,48000.0,1000.0,227340.0,1,Y2,0.020833333333333332
4868,311000.0,62000.0,1000.0,220120.0,1,Y2,0.016129032258064516
4869,424000.0,85000.0,500.0,210090.0,1,Y2,0.0058823529411764705
4870,478000.0,96000.0,1000.0,190240.0,1,Y2,0.010416666666666666
4871,222000.0,44000.0,2000.0,173180.0,1,Y2,0.045454545454545456
4872,449000.0,90000.0,500.0,194900.0,1,Y2,0.005555555555555556
4873,504000.0,101000.0,5000.0,180650.0,1,Y2,0.04950495049504951
4874,374000.0,75000.0,1000.0,183880.0,1,Y2,0.013333333333333334
4875,377000.0,75000.0,500.0,196030.0,1,Y2,0.006666666666666667
4876,534000.0,107000.0,5000.0,209320.0,1,Y2,0.04672897196261682
4877,574000.0,115000.0,2000.0,185870.0,1,Y2,0.017391304347826087
4878,268000.0,54000.0,2000.0,205060.0,1,Y2,0.037037037037037035
4879,447000.0,89000.0,1000.0,201140.0,1,Y2,0.011235955056179775
4880,417000.0,83000.0,1000.0,234030.0,1,Y2,0.012048192771084338
4881,190000.0,38000.0,500.0,198530.0,1,Y2,0.013157894736842105
4882,573000.0,115000.0,1000.0,219740.0,1,Y2,0.008695652173913044
4883,514000.0,103000.0,5000.0,178210.0,1,Y2,0.04854368932038835
4884,206000.0,41000.0,1000.0,172580.0,1,Y2,0.024390243902439025
4885,128000.0,26000.0,500.0,215810.0,1,Y2,0.019230769230769232
4886,474000.0,95000.0,1000.0,237970.0,1,Y2,0.010526315789473684
4887,451000.0,90000.0,2000.0,204180.0,1,Y2,0.022222222222222223
4888,515000.0,103000.0,500.0,229830.0,1,Y2,0.0048543689320388345
4889,684000.0,137000.0,5000.0,202100.0,1,Y2,0.0364963503649635
4890,531000.0,106000.0,2000.0,177990.0,1,Y2,0.018867924528301886
4891,547000.0,109000.0,2000.0,189870.0,1,Y2,0.01834862385321101
4892,272000.0,54000.0,500.0,199580.0,1,Y2,0.009259259259259259
4893,523000.0,105000.0,5000.0,209750.0,1,Y2,0.047619047619047616
4894,269000.0,54000.0,5000.0,207360.0,1,Y2,0.09259259259259259
4895,631000.0,126000.0,500.0,184460.0,1,Y2,0.003968253968253968
4896,387000.0,77000.0,5000.0,213190.0,1,Y2,0.06493506493506493
4897,444000.0,89000.0,500.0,199530.0,1,Y2,0.0056179775280898875
4898,249000.0,50000.0,2000.0,197400.0,1,Y2,0.04
4899,356000.0,71000.0,2000.0,201560.0,1,Y2,0.028169014084507043
4900,503000.0,101000.0,2000.0,214350.0,1,Y2,0.019801980198019802
4901,346000.0,69000.0,5000.0,189390.0,1,Y2,0.07246376811594203
4902,502000.0,100000.0,500.0,185260.0,1,Y2,0.005
4903,263000.0,53000.0,2000.0,223410.0,1,Y2,0.03773584905660377
4904,455000.0,91000.0,2000.0,198460.0,1,Y2,0.02197802197802198
4905,334000.0,67000.0,2000.0,200610.0,1,Y2,0.029850746268656716
4906,230000.0,46000.0,1000.0,184600.0,1,Y2,0.021739130434782608
4907,349000.0,70000.0,500.0,208320.0,1,Y2,0.007142857142857143
4908,249000.0,50000.0,2000.0,206150.0,1,Y2,0.04
4909,514000.0,103000.0,1000.0,220040.0,1,Y2,0.009708737864077669
4910,334000.0,67000.0,500.0,178150.0,1,Y2,0.007462686567164179
4911,677000.0,135000.0,5000.0,190590.0,1,Y2,0.037037037037037035
4912,313000.0,63000.0,1000.0,202810.0,1,Y2,0.015873015873015872
4913,451000.0,90000.0,1000.0,215290.0,1,Y2,0.011111111111111112
4914,334000.0,67000.0,500.0,187850.0,1,Y2,0.007462686567164179
4915,308000.0,62000.0,2000.0,186180.0,1,Y2,0.03225806451612903
4916,368000.0,74000.0,2000.0,200780.0,1,Y2,0.02702702702702703
4917,423000.0,85000.0,2000.0,194160.0,1,Y2,0.023529411764705882
4918,165000.0,33000.0,2000.0,195890.0,1,Y2,0.06060606060606061
4919,596000.0,119000.0,5000.0,193280.0,1,Y2,0.04201680672268908
4920,574000.0,115000.0,500.0,216830.0,1,Y2,0.004347826086956522
4921,409000.0,82000.0,2000.0,207240.0,1,Y2,0.024390243902439025
4922,512000.0,102000.0,1000.0,216920.0,1,Y2,0.00980392156862745
4923,472000.0,94000.0,1000.0,207540.0,1,Y2,0.010638297872340425
4924,340000.0,68000.0,5000.0,195500.0,1,Y2,0.07352941176470588
4925,395000.0,79000.0,5000.0,234360.0,1,Y2,0.06329113924050633
4926,559000.0,112000.0,500.0,206400.0,1,Y2,0.004464285714285714
4927,486000.0,97000.0,2000.0,181980.0,1,Y2,0.020618556701030927
4928,691000.0,138000.0,5000.0,218570.0,1,Y2,0.036231884057971016
4929,431000.0,86000.0,500.0,196350.0,1,Y2,0.005813953488372093
4930,470000.0,94000.0,2000.0,194480.0,1,Y2,0.02127659574468085
4931,663000.0,133000.0,500.0,209730.0,1,Y2,0.0037593984962406013
4932,471000.0,94000.0,1000.0,190520.0,1,Y2,0.010638297872340425
4933,602000.0,120000.0,2000.0,209880.0,1,Y2,0.016666666666666666
4934,284000.0,57000.0,5000.0,199100.0,1,Y2,0.08771929824561403
4935,425000.0,85000.0,5000.0,196750.0,1,Y2,0.058823529411764705
4936,261000.0,52000.0,500.0,198970.0,1,Y2,0.009615384615384616
4937,253000.0,51000.0,1000.0,221640.0,1,Y2,0.0196078431372549
4938,387000.0,77000.0,500.0,189390.0,1,Y2,0.006493506493506494
4939,357000.0,71000.0,5000.0,192170.0,1,Y2,0.07042253521126761
4940,110000.0,22000.0,2000.0,195300.0,1,Y2,0.09090909090909091
4941,431000.0,86000.0,1000.0,216410.0,1,Y2,0.011627906976744186
4942,500000.0,100000.0,500.0,197690.0,1,Y2,0.005
4943,364000.0,73000.0,5000.0,166750.0,1,Y2,0.0684931506849315
4944,558000.0,112000.0,500.0,170090.0,1,Y2,0.004464285714285714
4945,310000.0,62000.0,500.0,207630.0,1,Y2,0.008064516129032258
4946,334000.0,67000.0,5000.0,203570.0,1,Y2,0.07462686567164178
4947,597000.0,119000.0,1000.0,187900.0,1,Y2,0.008403361344537815
4948,280000.0,56000.0,2000.0,181930.0,1,Y2,0.03571428571428571
4949,544000.0,109000.0,1000.0,213170.0,1,Y2,0.009174311926605505
4950,356000.0,71000.0,5000.0,203750.0,1,Y2,0.07042253521126761
4951,264000.0,53000.0,500.0,220790.0,1,Y2,0.009433962264150943
4952,397000.0,79000.0,500.0,194960.0,1,Y2,0.006329113924050633
4953,250000.0,50000.0,2000.0,200070.0,1,Y2,0.04
4954,282000.0,56000.0,5000.0,190730.0,1,Y2,0.08928571428571429
4955,446000.0,89000.0,5000.0,225950.0,1,Y2,0.056179775280898875
4956,708000.0,142000.0,2000.0,209230.0,1,Y2,0.014084507042253521
4957,733000.0,147000.0,500.0,193170.0,1,Y2,0.003401360544217687
4958,324000.0,65000.0,1000.0,215390.0,1,Y2,0.015384615384615385
4959,281000.0,56000.0,2000.0,188430.0,1,Y2,0.03571428571428571
4960,377000.0,75000.0,500.0,208880.0,1,Y2,0.006666666666666667
4961,608000.0,122000.0,5000.0,204840.0,1,Y2,0.040983606557377046
4962,473000.0,95000.0,1000.0,206520.0,1,Y2,0.010526315789473684
4963,530000.0,106000.0,500.0,194090.0,1,Y2,0.0047169811320754715
4964,497000.0,99000.0,1000.0,180690.0,1,Y2,0.010101010101010102
4965,574000.0,115000.0,5000.0,225940.0,1,Y2,0.043478260869565216
4966,561000.0,112000.0,1000.0,226370.0,1,Y2,0.008928571428571428
4967,498000.0,100000.0,500.0,182520.0,1,Y2,0.005
4968,371000.0,74000.0,5000.0,195810.0,1,Y2,0.06756756756756757
4969,582000.0,116000.0,2000.0,196990.0,1,Y2,0.017241379310344827
4970,458000.0,92000.0,5000.0,178170.0,1,Y2,0.05434782608695652
4971,725000.0,145000.0,500.0,184920.0,1,Y2,0.0034482758620689655
4972,523000.0,105000.0,5000.0,231510.0,1,Y2,0.047619047619047616
4973,476000.0,95000.0,5000.0,207140.0,1,Y2,0.05263157894736842
4974,520000.0,104000.0,1000.0,200440.0,1,Y2,0.009615384615384616
4975,493000.0,99000.0,2000.0,172770.0,1,Y2,0.020202020202020204
4976,471000.0,94000.0,1000.0,226490.0,1,Y2,0.010638297872340425
4977,487000.0,97000.0,1000.0,204290.0,1,Y2,0.010309278350515464
4978,380000.0,76000.0,1000.0,201830.0,1,Y2,0.013157894736842105
4979,478000.0,96000.0,5000.0,189740.0,1,Y2,0.052083333333333336
4980,474000.0,95000.0,5000.0,197330.0,1,Y2,0.05263157894736842
4981,443000.0,89000.0,500.0,220890.0,1,Y2,0.0056179775280898875
4982,604000.0,121000.0,500.0,182450.0,1,Y2,0.004132231404958678
4983,223000.0,45000.0,2000.0,232080.0,1,Y2,0.044444444444444446
4984,412000.0,82000.0,5000.0,204900.0,1,Y2,0.06097560975609756
4985,512000.0,102000.0,1000.0,229160.0,1,Y2,0.00980392156862745
4986,369000.0,74000.0,500.0,186380.0,1,Y2,0.006756756756756757
4987,572000.0,114000.0,1000.0,203410.0,1,Y2,0.008771929824561403
4988,483000.0,97000.0,1000.0,177810.0,1,Y2,0.010309278350515464
4989,753000.0,151000.0,2000.0,202600.0,1,Y2,0.013245033112582781
4990,481000.0,96000.0,500.0,187890.0,1,Y2,0.005208333333333333
4991,491000.0,98000.0,5000.0,188060.0,1,Y2,0.05102040816326531
4992,274000.0,55000.0,500.0,197930.0,1,Y2,0.00909090909090909
4993,486000.0,97000.0,1000.0,208360.0,1,Y2,0.010309278350515464
4994,402000.0,80000.0,1000.0,203740.0,1,Y2,0.0125
4995,219000.0,44000.0,2000.0,196880.0,1,Y2,0.045454545454545456
4996,481000.0,96000.0,1000.0,174340.0,1,Y2,0.010416666666666666
4997,402000.0,80000.0,5000.0,231770.0,1,Y2,0.0625
4998,597000.0,119000.0,2000.0,195310.0,1,Y2,0.01680672268907563
4999,491000.0,98000.0,2000.0,209140.0,1,Y2,0.02040816326530612
5000,464000.0,93000.0,500.0,220600.0,1,Y2,0.005376344086021506
5001,535000.0,107000.0,500.0,185640.0,1,Y2,0.004672897196261682
5002,559000.0,112000.0,1000.0,198100.0,1,Y2,0.008928571428571428
5003,530000.0,106000.0,1000.0,198390.0,1,Y2,0.009433962264150943
5004,404000.0,81000.0,500.0,201820.0,1,Y2,0.006172839506172839
5005,565000.0,113000.0,5000.0,177480.0,1,Y2,0.04424778761061947
5006,308000.0,62000.0,5000.0,189690.0,1,Y2,0.08064516129032258
5007,459000.0,92000.0,2000.0,197270.0,1,Y2,0.021739130434782608
5008,501000.0,100000.0,5000.0,197200.0,1,Y2,0.05
5009,303000.0,61000.0,500.0,191770.0,1,Y2,0.00819672131147541
5010,205000.0,41000.0,2000.0,219780.0,1,Y2,0.04878048780487805
5011,397000.0,79000.0,5000.0,191660.0,1,Y2,0.06329113924050633
5012,575000.0,115000.0,2000.0,171330.0,1,Y2,0.017391304347826087
5013,462000.0,92000.0,500.0,198670.0,1,Y2,0.005434782608695652
5014,430000.0,86000.0,1000.0,220420.0,1,Y2,0.011627906976744186
5015,404000.0,81000.0,5000.0,205930.0,1,Y2,0.06172839506172839
5016,424000.0,85000.0,500.0,214000.0,1,Y2,0.0058823529411764705
5017,238000.0,48000.0,1000.0,183520.0,1,Y2,0.020833333333333332
5018,283000.0,57000.0,1000.0,204550.0,1,Y2,0.017543859649122806
5019,467000.0,93000.0,500.0,192550.0,1,Y2,0.005376344086021506
5020,474000.0,95000.0,1000.0,205330.0,1,Y2,0.010526315789473684
5021,399000.0,80000.0,5000.0,185890.0,1,Y2,0.0625
5022,309000.0,62000.0,1000.0,205220.0,1,Y2,0.016129032258064516
5023,747000.0,149000.0,2000.0,199840.0,1,Y2,0.013422818791946308
5024,440000.0,88000.0,5000.0,184380.0,1,Y2,0.056818181818181816
5025,404000.0,81000.0,2000.0,189950.0,1,Y2,0.024691358024691357
5026,663000.0,133000.0,5000.0,184220.0,1,Y2,0.03759398496240601
5027,398000.0,80000.0,2000.0,214720.0,1,Y2,0.025
5028,287000.0,57000.0,2000.0,203050.0,1,Y2,0.03508771929824561
5029,493000.0,99000.0,1000.0,204430.0,1,Y2,0.010101010101010102
5030,435000.0,87000.0,1000.0,195840.0,1,Y2,0.011494252873563218
5031,469000.0,94000.0,500.0,199160.0,1,Y2,0.005319148936170213
5032,518000.0,104000.0,2000.0,197570.0,1,Y2,0.019230769230769232
5033,387000.0,77000.0,500.0,200790.0,1,Y2,0.006493506493506494
5034,168000.0,34000.0,1000.0,211620.0,1,Y2,0.029411764705882353
5035,334000.0,67000.0,1000.0,177860.0,1,Y2,0.014925373134328358
5036,345000.0,69000.0,5000.0,208670.0,1,Y2,0.07246376811594203
5037,375000.0,75000.0,1000.0,201750.0,1,Y2,0.013333333333333334
5038,486000.0,97000.0,1000.0,205640.0,1,Y2,0.010309278350515464
5039,472000.0,94000.0,5000.0,184340.0,1,Y2,0.05319148936170213
5040,287000.0,57000.0,5000.0,214300.0,1,Y2,0.08771929824561403
5041,395000.0,79000.0,500.0,197970.0,1,Y2,0.006329113924050633
5042,327000.0,65000.0,1000.0,202800.0,1,Y2,0.015384615384615385
5043,352000.0,70000.0,5000.0,204860.0,1,Y2,0.07142857142857142
5044,620000.0,124000.0,2000.0,186870.0,1,Y2,0.016129032258064516
5045,183000.0,37000.0,500.0,195680.0,1,Y2,0.013513513513513514
5046,363000.0,73000.0,500.0,194430.0,1,Y2,0.00684931506849315
5047,468000.0,94000.0,2000.0,205180.0,1,Y2,0.02127659574468085
5048,83000.0,17000.0,2000.0,184300.0,1,Y2,0.11764705882352941
5049,387000.0,77000.0,5000.0,217170.0,1,Y2,0.06493506493506493
5050,310000.0,62000.0,500.0,199930.0,1,Y2,0.008064516129032258
5051,328000.0,66000.0,2000.0,218770.0,1,Y2,0.030303030303030304
5052,287000.0,57000.0,2000.0,190810.0,1,Y2,0.03508771929824561
5053,489000.0,98000.0,1000.0,231400.0,1,Y2,0.01020408163265306
5054,360000.0,72000.0,500.0,188950.0,1,Y2,0.006944444444444444
5055,283000.0,57000.0,1000.0,192520.0,1,Y2,0.017543859649122806
5056,306000.0,61000.0,1000.0,194930.0,1,Y2,0.01639344262295082
5057,519000.0,104000.0,5000.0,216550.0,1,Y2,0.04807692307692308
5058,196000.0,39000.0,2000.0,191280.0,1,Y2,0.05128205128205128
5059,506000.0,101000.0,1000.0,200450.0,1,Y2,0.009900990099009901
5060,565000.0,113000.0,2000.0,205580.0,1,Y2,0.017699115044247787
5061,577000.0,115000.0,500.0,219730.0,1,Y2,0.004347826086956522
5062,224000.0,45000.0,2000.0,187380.0,1,Y2,0.044444444444444446
5063,415000.0,83000.0,500.0,194280.0,1,Y2,0.006024096385542169
5064,638000.0,128000.0,2000.0,207830.0,1,Y2,0.015625
5065,739000.0,148000.0,2000.0,197590.0,1,Y2,0.013513513513513514
5066,436000.0,87000.0,1000.0,223260.0,1,Y2,0.011494252873563218
5067,40000.0,8000.0,500.0,211630.0,1,Y2,0.0625
5068,428000.0,86000.0,2000.0,185000.0,1,Y2,0.023255813953488372
5069,456000.0,91000.0,500.0,182510.0,1,Y2,0.005494505494505495
5070,367000.0,73000.0,1000.0,200900.0,1,Y2,0.0136986301369863
5071,667000.0,133000.0,5000.0,191310.0,1,Y2,0.03759398496240601
5072,372000.0,74000.0,500.0,191420.0,1,Y2,0.006756756756756757
5073,253000.0,51000.0,1000.0,187640.0,1,Y2,0.0196078431372549
5074,584000.0,117000.0,1000.0,198380.0,1,Y2,0.008547008547008548
5075,293000.0,59000.0,500.0,219130.0,1,Y2,0.00847457627118644
5076,477000.0,95000.0,2000.0,198230.0,1,Y2,0.021052631578947368
5077,575000.0,115000.0,2000.0,195710.0,1,Y2,0.017391304347826087
5078,393000.0,79000.0,5000.0,210940.0,1,Y2,0.06329113924050633
5079,531000.0,106000.0,500.0,180350.0,1,Y2,0.0047169811320754715
5080,558000.0,112000.0,2000.0,189310.0,1,Y2,0.017857142857142856
5081,469000.0,94000.0,5000.0,205580.0,1,Y2,0.05319148936170213
5082,180000.0,36000.0,1000.0,193940.0,1,Y2,0.027777777777777776
5083,530000.0,106000.0,500.0,183390.0,1,Y2,0.0047169811320754715
5084,463000.0,93000.0,2000.0,190600.0,1,Y2,0.021505376344086023
5085,486000.0,97000.0,5000.0,191280.0,1,Y2,0.05154639175257732
5086,663000.0,133000.0,5000.0,213970.0,1,Y2,0.03759398496240601
5087,416000.0,83000.0,1000.0,232510.0,1,Y2,0.012048192771084338
5088,620000.0,124000.0,1000.0,202200.0,1,Y2,0.008064516129032258
5089,291000.0,58000.0,5000.0,178280.0,1,Y2,0.08620689655172414
5090,691000.0,138000.0,1000.0,219240.0,1,Y2,0.007246376811594203
5091,274000.0,55000.0,5000.0,194330.0,1,Y2,0.09090909090909091
5092,442000.0,88000.0,500.0,166240.0,1,Y2,0.005681818181818182
5093,503000.0,101000.0,2000.0,200850.0,1,Y2,0.019801980198019802
5094,596000.0,119000.0,500.0,198190.0,1,Y2,0.004201680672268907
5095,687000.0,137000.0,1000.0,181810.0,1,Y2,0.0072992700729927005
5096,520000.0,104000.0,500.0,209750.0,1,Y2,0.004807692307692308
5097,259000.0,52000.0,2000.0,214270.0,1,Y2,0.038461538461538464
5098,363000.0,73000.0,1000.0,194710.0,1,Y2,0.0136986301369863
5099,320000.0,64000.0,500.0,178400.0,1,Y2,0.0078125
5100,740000.0,148000.0,5000.0,191050.0,1,Y2,0.033783783783783786
5101,432000.0,86000.0,1000.0,177470.0,1,Y2,0.011627906976744186
